0, -2.637247, -2.000000, -nan(ind), -nan(ind)
1, -2.611433, -1.426063, -nan(ind), -nan(ind)
2, -2.663741, -1.490207, -nan(ind), -nan(ind)
3, -2.510991, -1.462142, -nan(ind), -nan(ind)
4, -1.916629, -1.504154, -nan(ind), -nan(ind)
5, -2.016097, -1.692433, -nan(ind), -nan(ind)
6, -1.734203, -1.714580, -nan(ind), -nan(ind)
7, -1.748209, -1.584194, -nan(ind), -nan(ind)
8, -1.632207, -1.700533, -nan(ind), -nan(ind)
9, -1.674228, -1.607797, -nan(ind), -nan(ind)
10, -1.263274, -1.814391, -nan(ind), -nan(ind)
11, -0.392557, -1.872948, -nan(ind), -nan(ind)
12, -0.132060, -2.096702, -nan(ind), -nan(ind)
13, 0.497522, -2.043474, -nan(ind), -nan(ind)
14, -0.220054, -2.308042, -nan(ind), -nan(ind)
15, 0.262112, -1.945005, -nan(ind), -nan(ind)
16, 0.496292, -2.146228, -nan(ind), -nan(ind)
17, 0.309784, -2.114593, -nan(ind), -nan(ind)
18, 0.693463, -2.268949, -nan(ind), -nan(ind)
19, 1.007896, -2.192776, -nan(ind), -nan(ind)
20, 0.378512, -2.470990, -nan(ind), -nan(ind)
21, 0.452197, -2.252154, -nan(ind), -nan(ind)
22, 0.282126, -2.263492, -nan(ind), -nan(ind)
23, -0.174311, -2.185719, -nan(ind), -nan(ind)
24, 0.309760, -1.945689, -nan(ind), -nan(ind)
25, 0.338221, -2.334254, -nan(ind), -nan(ind)
26, 0.580128, -2.181688, -nan(ind), -nan(ind)
27, 0.355048, -2.278087, -nan(ind), -nan(ind)
28, -0.066533, -2.177716, -nan(ind), -nan(ind)
29, 0.586456, -2.256660, -nan(ind), -nan(ind)
30, 1.215894, -2.456509, -nan(ind), -nan(ind)
31, 1.276498, -2.646789, -nan(ind), -nan(ind)
32, 1.489979, -2.424934, -nan(ind), -nan(ind)
33, 2.386960, -2.517132, -nan(ind), -nan(ind)
34, 2.387221, -2.596100, -nan(ind), -nan(ind)
35, 2.393739, -2.856586, -nan(ind), -nan(ind)
36, 2.284157, -2.742377, -nan(ind), -nan(ind)
37, 2.069117, -2.709053, -nan(ind), -nan(ind)
38, 1.737357, -2.660395, -nan(ind), -nan(ind)
39, 1.777083, -2.602803, -nan(ind), -nan(ind)
40, 1.447529, -2.579215, -nan(ind), -nan(ind)
41, 2.283118, -2.395605, -nan(ind), -nan(ind)
42, 2.106725, -2.678481, -nan(ind), -nan(ind)
43, 2.319889, -2.660448, -nan(ind), -nan(ind)
44, 1.900476, -2.586516, -nan(ind), -nan(ind)
45, 1.016457, -2.544465, -nan(ind), -nan(ind)
46, 1.298831, -2.466599, -nan(ind), -nan(ind)
47, 1.786115, -2.348542, -nan(ind), -nan(ind)
48, 1.880374, -2.512957, -nan(ind), -nan(ind)
49, 1.844114, -2.609842, -nan(ind), -nan(ind)
50, 1.564943, -2.709801, -nan(ind), -nan(ind)
51, 1.617626, -2.653801, -nan(ind), -nan(ind)
52, 1.940886, -2.390648, -nan(ind), -nan(ind)
53, 1.990062, -2.748651, -nan(ind), -nan(ind)
54, 1.376452, -2.472360, -nan(ind), -nan(ind)
55, 1.784912, -2.482827, -nan(ind), -nan(ind)
56, 1.800191, -2.551716, -nan(ind), -nan(ind)
57, 1.971880, -2.627784, -nan(ind), -nan(ind)
58, 1.960983, -2.335348, -nan(ind), -nan(ind)
59, 2.201287, -2.709308, -nan(ind), -nan(ind)
60, 2.027805, -2.562944, -nan(ind), -nan(ind)
61, 2.046743, -2.588328, -nan(ind), -nan(ind)
62, 2.447674, -2.678212, -nan(ind), -nan(ind)
63, 1.752244, -2.879350, -nan(ind), -nan(ind)
64, 1.040176, -2.446696, -nan(ind), -nan(ind)
65, 1.015346, -2.365194, -nan(ind), -nan(ind)
66, 0.336453, -2.491348, -nan(ind), -nan(ind)
67, 0.481274, -2.370991, -nan(ind), -nan(ind)
68, 0.533644, -2.096924, -nan(ind), -nan(ind)
69, 0.972518, -2.354451, -nan(ind), -nan(ind)
70, 1.432859, -2.234885, -nan(ind), -nan(ind)
71, 0.584360, -2.545731, -nan(ind), -nan(ind)
72, 0.441843, -2.162270, -nan(ind), -nan(ind)
73, 0.281573, -2.096792, -nan(ind), -nan(ind)
74, 0.249518, -2.187362, -nan(ind), -nan(ind)
75, -0.357945, -2.269775, -nan(ind), -nan(ind)
76, -1.022364, -1.803517, -nan(ind), -nan(ind)
77, -1.459688, -1.844043, -nan(ind), -nan(ind)
78, -1.318127, -1.992867, -nan(ind), -nan(ind)
79, -1.240165, -1.676082, -nan(ind), -nan(ind)
80, -0.904410, -1.732075, -nan(ind), -nan(ind)
81, -0.859786, -2.153356, -nan(ind), -nan(ind)
82, -0.508451, -2.077500, -nan(ind), -nan(ind)
83, -0.147882, -1.819837, -nan(ind), -nan(ind)
84, 0.018540, -1.945203, -nan(ind), -nan(ind)
85, 0.194580, -2.202312, -nan(ind), -nan(ind)
86, 0.112580, -2.214103, -nan(ind), -nan(ind)
87, -0.103614, -2.084858, -nan(ind), -nan(ind)
88, -0.169624, -1.967955, -nan(ind), -nan(ind)
89, -0.528636, -2.087261, -nan(ind), -nan(ind)
90, -1.338297, -1.968229, -nan(ind), -nan(ind)
91, -1.125210, -1.793248, -nan(ind), -nan(ind)
92, -0.871595, -1.718022, -nan(ind), -nan(ind)
93, -0.315894, -1.860333, -nan(ind), -nan(ind)
94, -0.440696, -2.147933, -nan(ind), -nan(ind)
95, -0.535056, -2.050308, -nan(ind), -nan(ind)
96, -0.409264, -1.925982, -nan(ind), -nan(ind)
97, -0.744616, -1.971330, -nan(ind), -nan(ind)
98, -0.598874, -1.951964, -nan(ind), -nan(ind)
